Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
12-Sep-2020,6469,3698.866971,2.250740472,39.58235931,0.245676532,75,NaN,71388941,5920492,NaN,NaN,September
13-Sep-2020,5557,3240.993594,1.387899431,3.777402878,0.268107146,56,NaN,64841450,4122372,63623,NaN,September
14-Sep-2020,3410,1977.361712,1.412350241,3.421329975,0.253255278,34,NaN,68641888,3686576,NaN,NaN,September
15-Sep-2020,4500,2652.869168,1.656491403,3.197405577,0.346726388,50,NaN,63417221,2948631,NaN,NaN,September
16-Sep-2020,5893,3485.773294,1.058974432,3.504571915,0.341123849,61,NaN,72648411,4993391,NaN,NaN,September
17-Sep-2020,2590,1633.373735,1.336364274,2.986007929,0.500397563,26,NaN,69750801,3636039,NaN,NaN,September
18-Sep-2020,9767,4648.445654,1.360348139,11.76295853,0.021138731,114,NaN,55217824,7289096,NaN,NaN,September
19-Sep-2020,8145,5470.543714,1.02047277,8.653711319,0.168580472,89,NaN,63820863,6917839,NaN,NaN,September
20-Sep-2020,6775,4092.590535,1.609735993,21.37211609,0.280053616,71,NaN,76727097,6096686,NaN,NaN,September
21-Sep-2020,14256,7237.458156,0.65474145,4.031935215,0.022393102,151,NaN,72343816,12605557,324379,NaN,September
22-Sep-2020,5396,2438.703986,0.442047522,1.816548467,0.259512872,56,NaN,82566126,3833874,NaN,NaN,September
23-Sep-2020,10782,5998.360337,1.672955379,18.68806267,0.285255969,129,NaN,73018412,8516757,NaN,NaN,September
24-Sep-2020,10803,5185.6839,3.518235398,30.7043705,0.310097694,128,NaN,73886708,8208876,134326,NaN,September
25-Sep-2020,13917,10129.9536,1.173307451,5.033931732,0.247426137,167,900557,71437218,10665212,126994,NaN,September
26-Sep-2020,7959,4162.569178,2.502029579,27.44719315,0.031330369,92,NaN,74943118,6907678,NaN,NaN,September
27-Sep-2020,11795,7011.94767,1.669368924,27.45867729,0.070603549,123,NaN,72024886,8028072,NaN,NaN,September
28-Sep-2020,8708,5036.877939,1.917517736,25.91044426,0.017717432,109,935741,73405980,7318522,NaN,NaN,September
29-Sep-2020,4296,1526.19884,1.212878744,3.511151552,0.260608882,49,NaN,80136420,3138946,NaN,NaN,September
30-Sep-2020,3317,530.7321135,1.659744569,19.84570313,0.272899091,42,NaN,80656055,2546546,NaN,NaN,September
01-Oct-2020,9636,8806.072287,1.263509036,7.112977982,0.253439128,130,1029254,73224221,6141808,188244,NaN,October
